Number	" ""Source Name"""	Characteristics[Organism]	Term Source REF[Organism]	Term Accession Number[Organism]	Characteristics[Organism part]	Term Source REF[Organism part]	Term Accession Number[Organism part]
MTBLS126	" ""Mouse 11"""	Mus musculus	NCBITAXON		Nude Mouse 	NCIT	
MTBLS126	" ""Mouse 12"""	Mus musculus	NCBITAXON		Nude Mouse 	NCIT	
MTBLS126	" ""Mouse 13"""	Mus musculus	NCBITAXON		Nude Mouse 	NCIT	
MTBLS126	" ""Mouse 14"""	Mus musculus	NCBITAXON		Nude Mouse 	NCIT	
MTBLS126	" ""Mouse 15"""	Mus musculus	NCBITAXON		Nude Mouse 	NCIT	
MTBLS126	" ""Mouse 16"""	Mus musculus	NCBITAXON		Nude Mouse 	NCIT	
MTBLS126	" ""Mouse 17"""	Mus musculus	NCBITAXON		Nude Mouse 	NCIT	
MTBLS126	" ""Mouse 18"""	Mus musculus	NCBITAXON		Nude Mouse 	NCIT	
MTBLS126	" ""Mouse 19"""	Mus musculus	NCBITAXON		Nude Mouse 	NCIT	
MTBLS126	" ""Mouse 20"""	Mus musculus	NCBITAXON		Nude Mouse 	NCIT	
MTBLS126	" ""Mouse 21"""	Mus musculus	NCBITAXON		Nude Mouse 	NCIT	
MTBLS126	" ""Mouse 22"""	Mus musculus	NCBITAXON		Nude Mouse 	NCIT	
MTBLS126	" ""Mouse 23"""	Mus musculus	NCBITAXON		Nude Mouse 	NCIT	
MTBLS126	" ""Mouse 24"""	Mus musculus	NCBITAXON		Nude Mouse 	NCIT	
MTBLS126	" ""Mouse 1"""	Mus musculus	NCBITAXON		Nude Mouse 	NCIT	
MTBLS126	" ""Mouse 2"""	Mus musculus	NCBITAXON		Nude Mouse 	NCIT	
MTBLS126	" ""Mouse 3"""	Mus musculus	NCBITAXON		Nude Mouse 	NCIT	
MTBLS126	" ""Mouse 4"""	Mus musculus	NCBITAXON		Nude Mouse 	NCIT	
MTBLS126	" ""Mouse 5"""	Mus musculus	NCBITAXON		Nude Mouse 	NCIT	
MTBLS126	" ""Mouse 6"""	Mus musculus	NCBITAXON		Nude Mouse 	NCIT	
MTBLS126	" ""Mouse 7"""	Mus musculus	NCBITAXON		Nude Mouse 	NCIT	
MTBLS126	" ""Mouse 8"""	Mus musculus	NCBITAXON		Nude Mouse 	NCIT	
MTBLS126	" ""Mouse 9"""	Mus musculus	NCBITAXON		Nude Mouse 	NCIT	
MTBLS126	" ""Mouse 10"""	Mus musculus	NCBITAXON		Nude Mouse 	NCIT	
MTBLS126	" ""Mouse 11"""	Mus musculus	NCBITAXON		Nude Mouse 	NCIT	
MTBLS126	" ""Mouse 12"""	Mus musculus	NCBITAXON		Nude Mouse 	NCIT	
MTBLS126	" ""Mouse 13"""	Mus musculus	NCBITAXON		Nude Mouse 	NCIT	
MTBLS126	" ""Mouse 14"""	Mus musculus	NCBITAXON		Nude Mouse 	NCIT	
MTBLS126	" ""Mouse 15"""	Mus musculus	NCBITAXON		Nude Mouse 	NCIT	
MTBLS126	" ""Mouse 16"""	Mus musculus	NCBITAXON		Nude Mouse 	NCIT	
MTBLS126	" ""Mouse 17"""	Mus musculus	NCBITAXON		Nude Mouse 	NCIT	
MTBLS126	" ""Mouse 18"""	Mus musculus	NCBITAXON		Nude Mouse 	NCIT	
MTBLS126	" ""Mouse 19"""	Mus musculus	NCBITAXON		Nude Mouse 	NCIT	
MTBLS126	" ""Mouse 20"""	Mus musculus	NCBITAXON		Nude Mouse 	NCIT	
MTBLS126	" ""Mouse 21"""	Mus musculus	NCBITAXON		Nude Mouse 	NCIT	
MTBLS126	" ""Mouse 22"""	Mus musculus	NCBITAXON		Nude Mouse 	NCIT	
MTBLS126	" ""Mouse 23"""	Mus musculus	NCBITAXON		Nude Mouse 	NCIT	
MTBLS126	" ""Mouse 24"""	Mus musculus	NCBITAXON		Nude Mouse 	NCIT	
