Number	" ""Source Name"""	Characteristics[Organism]	Term Source REF[Organism]	Term Accession Number[Organism]	Characteristics[Organism part]	Term Source REF[Organism part]	Term Accession Number[Organism part]
MTBLS272	" ""Intracellular"""	Arabidopsis thaliana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3702	Cell suspensions		
MTBLS272	" ""Intracellular"""	Arabidopsis thaliana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3702	Cell suspensions		
MTBLS272	" ""Intracellular"""	Arabidopsis thaliana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3702	Cell suspensions		
MTBLS272	" ""Intracellular"""	Arabidopsis thaliana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3702	Cell suspensions		
MTBLS272	" ""Intracellular"""	Arabidopsis thaliana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3702	Cell suspensions		
MTBLS272	" ""Intracellular"""	Arabidopsis thaliana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3702	Cell suspensions		
MTBLS272	" ""Intracellular"""	Arabidopsis thaliana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3702	Cell suspensions		
MTBLS272	" ""Intracellular"""	Arabidopsis thaliana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3702	Cell suspensions		
MTBLS272	" ""Intracellular"""	Arabidopsis thaliana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3702	Cell suspensions		
MTBLS272	" ""Intracellular"""	Arabidopsis thaliana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3702	Cell suspensions		
MTBLS272	" ""Intracellular"""	Arabidopsis thaliana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3702	Cell suspensions		
MTBLS272	" ""Intracellular"""	Arabidopsis thaliana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3702	Cell suspensions		
MTBLS272	" ""Intracellular"""	Arabidopsis thaliana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3702	Cell suspensions		
MTBLS272	" ""Intracellular"""	Arabidopsis thaliana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3702	Cell suspensions		
MTBLS272	" ""Intracellular"""	Arabidopsis thaliana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3702	Cell suspensions		
MTBLS272	" ""Intracellular"""	Arabidopsis thaliana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3702	Cell suspensions		
MTBLS272	" ""Intracellular"""	Arabidopsis thaliana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3702	Cell suspensions		
MTBLS272	" ""Intracellular"""	Arabidopsis thaliana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3702	Cell suspensions		
MTBLS272	" ""Intracellular"""	Arabidopsis thaliana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3702	Cell suspensions		
MTBLS272	" ""Intracellular"""	Arabidopsis thaliana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3702	Cell suspensions		
MTBLS272	" ""Intracellular"""	Arabidopsis thaliana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3702	Cell suspensions		
MTBLS272	" ""Intracellular"""	Arabidopsis thaliana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3702	Cell suspensions		
MTBLS272	" ""Intracellular"""	Arabidopsis thaliana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3702	Cell suspensions		
MTBLS272	" ""Intracellular"""	Arabidopsis thaliana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3702	Cell suspensions		
MTBLS272	" ""Intracellular"""	Arabidopsis thaliana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3702	Cell suspensions		
MTBLS272	" ""Intracellular"""	Arabidopsis thaliana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3702	Cell suspensions		
MTBLS272	" ""Intracellular"""	Arabidopsis thaliana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3702	Cell suspensions		
MTBLS272	" ""Intracellular"""	Arabidopsis thaliana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3702	Cell suspensions		
MTBLS272	" ""Intracellular"""	Arabidopsis thaliana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3702	Cell suspensions		
MTBLS272	" ""Intracellular"""	Arabidopsis thaliana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3702	Cell suspensions		
MTBLS272	" ""Intracellular"""	Arabidopsis thaliana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3702	Cell suspensions		
MTBLS272	" ""Intracellular"""	Arabidopsis thaliana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3702	Cell suspensions		
MTBLS272	" ""Intracellular"""	Arabidopsis thaliana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3702	Cell suspensions		
MTBLS272	" ""Intracellular"""	Arabidopsis thaliana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3702	Cell suspensions		
MTBLS272	" ""Intracellular"""	Arabidopsis thaliana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3702	Cell suspensions		
MTBLS272	" ""Intracellular"""	Arabidopsis thaliana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3702	Cell suspensions		
MTBLS272	" ""Intracellular"""	Arabidopsis thaliana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3702	Cell suspensions		
MTBLS272	" ""Intracellular"""	Arabidopsis thaliana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3702	Cell suspensions		
MTBLS272	" ""Intracellular"""	Arabidopsis thaliana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3702	Cell suspensions		
MTBLS272	" ""Intracellular"""	Arabidopsis thaliana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3702	Cell suspensions		
MTBLS272	" ""Intracellular"""	Arabidopsis thaliana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3702	Cell suspensions		
MTBLS272	" ""Intracellular"""	Arabidopsis thaliana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3702	Cell suspensions		
MTBLS272	" ""Intracellular"""	Arabidopsis thaliana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3702	Cell suspensions		
MTBLS272	" ""Intracellular"""	Arabidopsis thaliana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3702	Cell suspensions		
MTBLS272	" ""Intracellular"""	Arabidopsis thaliana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3702	Cell suspensions		
MTBLS272	" ""Intracellular"""	Arabidopsis thaliana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3702	Cell suspensions		
MTBLS272	" ""Intracellular"""	Arabidopsis thaliana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3702	Cell suspensions		
MTBLS272	" ""Intracellular"""	Arabidopsis thaliana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3702	Cell suspensions		
MTBLS272	" ""Intracellular"""	Arabidopsis thaliana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3702	Cell suspensions		
MTBLS272	" ""Intracellular"""	Arabidopsis thaliana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3702	Cell suspensions		
MTBLS272	" ""Intracellular"""	Arabidopsis thaliana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3702	Cell suspensions		
MTBLS272	" ""Intracellular"""	Arabidopsis thaliana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3702	Cell suspensions		
MTBLS272	" ""Intracellular"""	Arabidopsis thaliana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3702	Cell suspensions		
MTBLS272	" ""Intracellular"""	Arabidopsis thaliana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3702	Cell suspensions		
MTBLS272	" ""Intracellular"""	Arabidopsis thaliana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3702	Cell suspensions		
MTBLS272	" ""Intracellular"""	Arabidopsis thaliana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3702	Cell suspensions		
MTBLS272	" ""Intracellular"""	Arabidopsis thaliana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3702	Cell suspensions		
MTBLS272	" ""Intracellular"""	Arabidopsis thaliana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3702	Cell suspensions		
MTBLS272	" ""Intracellular"""	Arabidopsis thaliana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3702	Cell suspensions		
MTBLS272	" ""Intracellular"""	Arabidopsis thaliana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3702	Cell suspensions		
MTBLS272	" ""Intracellular"""	Arabidopsis thaliana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3702	Cell suspensions		
MTBLS272	" ""Intracellular"""	Arabidopsis thaliana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3702	Cell suspensions		
MTBLS272	" ""Intracellular"""	Arabidopsis thaliana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3702	Cell suspensions		
MTBLS272	" ""Intracellular"""	Arabidopsis thaliana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3702	Cell suspensions		
MTBLS272	" ""Intracellular"""	Arabidopsis thaliana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3702	Cell suspensions		
MTBLS272	" ""Intracellular"""	Arabidopsis thaliana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3702	Cell suspensions		
MTBLS272	" ""Intracellular"""	Arabidopsis thaliana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3702	Cell suspensions		
MTBLS272	" ""Intracellular"""	Arabidopsis thaliana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3702	Cell suspensions		
MTBLS272	" ""Intracellular"""	Arabidopsis thaliana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3702	Cell suspensions		
MTBLS272	" ""Intracellular"""	Arabidopsis thaliana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3702	Cell suspensions		
MTBLS272	" ""Intracellular"""	Arabidopsis thaliana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3702	Cell suspensions		
MTBLS272	" ""Intracellular"""	Arabidopsis thaliana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3702	Cell suspensions		
MTBLS272	" ""Intracellular"""	Arabidopsis thaliana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3702	Cell suspensions		
MTBLS272	" ""Intracellular"""	Arabidopsis thaliana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3702	Cell suspensions		
MTBLS272	" ""Intracellular"""	Arabidopsis thaliana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3702	Cell suspensions		
MTBLS272	" ""Intracellular"""	Arabidopsis thaliana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3702	Cell suspensions		
MTBLS272	" ""Intracellular"""	Arabidopsis thaliana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3702	Cell suspensions		
MTBLS272	" ""Intracellular"""	Arabidopsis thaliana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3702	Cell suspensions		
MTBLS272	" ""Intracellular"""	Arabidopsis thaliana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3702	Cell suspensions		
MTBLS272	" ""Intracellular"""	Arabidopsis thaliana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3702	Cell suspensions		
MTBLS272	" ""Intracellular"""	Arabidopsis thaliana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3702	Cell suspensions		
MTBLS272	" ""Intracellular"""	Arabidopsis thaliana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3702	Cell suspensions		
MTBLS272	" ""Intracellular"""	Arabidopsis thaliana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3702	Cell suspensions		
MTBLS272	" ""Extracellular"""	Arabidopsis thaliana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3702	Cell suspensions		
MTBLS272	" ""Extracellular"""	Arabidopsis thaliana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3702	Cell suspensions		
MTBLS272	" ""Extracellular"""	Arabidopsis thaliana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3702	Cell suspensions		
MTBLS272	" ""Extracellular"""	Arabidopsis thaliana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3702	Cell suspensions		
MTBLS272	" ""Extracellular"""	Arabidopsis thaliana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3702	Cell suspensions		
MTBLS272	" ""Extracellular"""	Arabidopsis thaliana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3702	Cell suspensions		
MTBLS272	" ""Extracellular"""	Arabidopsis thaliana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3702	Cell suspensions		
MTBLS272	" ""Extracellular"""	Arabidopsis thaliana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3702	Cell suspensions		
MTBLS272	" ""Extracellular"""	Arabidopsis thaliana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3702	Cell suspensions		
MTBLS272	" ""Extracellular"""	Arabidopsis thaliana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3702	Cell suspensions		
MTBLS272	" ""Extracellular"""	Arabidopsis thaliana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3702	Cell suspensions		
MTBLS272	" ""Extracellular"""	Arabidopsis thaliana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3702	Cell suspensions		
MTBLS272	" ""Extracellular"""	Arabidopsis thaliana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3702	Cell suspensions		
MTBLS272	" ""Extracellular"""	Arabidopsis thaliana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3702	Cell suspensions		
MTBLS272	" ""Extracellular"""	Arabidopsis thaliana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3702	Cell suspensions		
MTBLS272	" ""Extracellular"""	Arabidopsis thaliana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3702	Cell suspensions		
MTBLS272	" ""Extracellular"""	Arabidopsis thaliana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3702	Cell suspensions		
MTBLS272	" ""Extracellular"""	Arabidopsis thaliana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3702	Cell suspensions		
MTBLS272	" ""Extracellular"""	Arabidopsis thaliana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3702	Cell suspensions		
MTBLS272	" ""Extracellular"""	Arabidopsis thaliana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3702	Cell suspensions		
MTBLS272	" ""Extracellular"""	Arabidopsis thaliana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3702	Cell suspensions		
MTBLS272	" ""Extracellular"""	Arabidopsis thaliana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3702	Cell suspensions		
MTBLS272	" ""Extracellular"""	Arabidopsis thaliana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3702	Cell suspensions		
MTBLS272	" ""Extracellular"""	Arabidopsis thaliana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3702	Cell suspensions		
MTBLS272	" ""Extracellular"""	Arabidopsis thaliana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3702	Cell suspensions		
MTBLS272	" ""Extracellular"""	Arabidopsis thaliana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3702	Cell suspensions		
MTBLS272	" ""Extracellular"""	Arabidopsis thaliana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3702	Cell suspensions		
MTBLS272	" ""Extracellular"""	Arabidopsis thaliana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3702	Cell suspensions		
MTBLS272	" ""Extracellular"""	Arabidopsis thaliana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3702	Cell suspensions		
MTBLS272	" ""Extracellular"""	Arabidopsis thaliana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3702	Cell suspensions		
MTBLS272	" ""Extracellular"""	Arabidopsis thaliana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3702	Cell suspensions		
MTBLS272	" ""Extracellular"""	Arabidopsis thaliana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3702	Cell suspensions		
MTBLS272	" ""Extracellular"""	Arabidopsis thaliana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3702	Cell suspensions		
MTBLS272	" ""Extracellular"""	Arabidopsis thaliana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3702	Cell suspensions		
MTBLS272	" ""Extracellular"""	Arabidopsis thaliana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3702	Cell suspensions		
MTBLS272	" ""Extracellular"""	Arabidopsis thaliana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3702	Cell suspensions		
MTBLS272	" ""Extracellular"""	Arabidopsis thaliana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3702	Cell suspensions		
MTBLS272	" ""Extracellular"""	Arabidopsis thaliana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3702	Cell suspensions		
MTBLS272	" ""Extracellular"""	Arabidopsis thaliana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3702	Cell suspensions		
MTBLS272	" ""Extracellular"""	Arabidopsis thaliana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3702	Cell suspensions		
MTBLS272	" ""Extracellular"""	Arabidopsis thaliana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3702	Cell suspensions		
MTBLS272	" ""Extracellular"""	Arabidopsis thaliana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3702	Cell suspensions		
MTBLS272	" ""Extracellular"""	Arabidopsis thaliana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3702	Cell suspensions		
MTBLS272	" ""Extracellular"""	Arabidopsis thaliana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3702	Cell suspensions		
MTBLS272	" ""Extracellular"""	Arabidopsis thaliana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3702	Cell suspensions		
MTBLS272	" ""Extracellular"""	Arabidopsis thaliana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3702	Cell suspensions		
MTBLS272	" ""Extracellular"""	Arabidopsis thaliana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3702	Cell suspensions		
MTBLS272	" ""Extracellular"""	Arabidopsis thaliana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3702	Cell suspensions		
MTBLS272	" ""Extracellular"""	Arabidopsis thaliana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3702	Cell suspensions		
MTBLS272	" ""Extracellular"""	Arabidopsis thaliana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3702	Cell suspensions		
MTBLS272	" ""Extracellular"""	Arabidopsis thaliana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3702	Cell suspensions		
MTBLS272	" ""Extracellular"""	Arabidopsis thaliana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3702	Cell suspensions		
MTBLS272	" ""Extracellular"""	Arabidopsis thaliana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3702	Cell suspensions		
MTBLS272	" ""Extracellular"""	Arabidopsis thaliana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3702	Cell suspensions		
MTBLS272	" ""Extracellular"""	Arabidopsis thaliana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3702	Cell suspensions		
MTBLS272	" ""Extracellular"""	Arabidopsis thaliana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3702	Cell suspensions		
MTBLS272	" ""Extracellular"""	Arabidopsis thaliana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3702	Cell suspensions		
MTBLS272	" ""Extracellular"""	Arabidopsis thaliana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3702	Cell suspensions		
MTBLS272	" ""Extracellular"""	Arabidopsis thaliana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3702	Cell suspensions		
MTBLS272	" ""Extracellular"""	Arabidopsis thaliana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3702	Cell suspensions		
MTBLS272	" ""Extracellular"""	Arabidopsis thaliana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3702	Cell suspensions		
MTBLS272	" ""Extracellular"""	Arabidopsis thaliana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3702	Cell suspensions		
MTBLS272	" ""Extracellular"""	Arabidopsis thaliana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3702	Cell suspensions		
MTBLS272	" ""Extracellular"""	Arabidopsis thaliana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3702	Cell suspensions		
MTBLS272	" ""Extracellular"""	Arabidopsis thaliana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3702	Cell suspensions		
MTBLS272	" ""Extracellular"""	Arabidopsis thaliana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3702	Cell suspensions		
MTBLS272	" ""Extracellular"""	Arabidopsis thaliana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3702	Cell suspensions		
MTBLS272	" ""Extracellular"""	Arabidopsis thaliana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3702	Cell suspensions		
MTBLS272	" ""Extracellular"""	Arabidopsis thaliana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3702	Cell suspensions		
MTBLS272	" ""Extracellular"""	Arabidopsis thaliana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3702	Cell suspensions		
MTBLS272	" ""Extracellular"""	Arabidopsis thaliana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3702	Cell suspensions		
MTBLS272	" ""Extracellular"""	Arabidopsis thaliana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3702	Cell suspensions		
MTBLS272	" ""Extracellular"""	Arabidopsis thaliana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3702	Cell suspensions		
MTBLS272	" ""Extracellular"""	Arabidopsis thaliana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3702	Cell suspensions		
MTBLS272	" ""Extracellular"""	Arabidopsis thaliana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3702	Cell suspensions		
MTBLS272	" ""Extracellular"""	Arabidopsis thaliana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3702	Cell suspensions		
MTBLS272	" ""Extracellular"""	Arabidopsis thaliana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3702	Cell suspensions		
MTBLS272	" ""Extracellular"""	Arabidopsis thaliana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3702	Cell suspensions		
MTBLS272	" ""Extracellular"""	Arabidopsis thaliana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3702	Cell suspensions		
MTBLS272	" ""Extracellular"""	Arabidopsis thaliana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3702	Cell suspensions		
MTBLS272	" ""Extracellular"""	Arabidopsis thaliana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3702	Cell suspensions		
MTBLS272	" ""Extracellular"""	Arabidopsis thaliana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3702	Cell suspensions		
MTBLS272	" ""Extracellular"""	Arabidopsis thaliana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3702	Cell suspensions		
MTBLS272	" ""Extracellular"""	Arabidopsis thaliana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3702	Cell suspensions		
MTBLS272	" ""Extracellular"""	Arabidopsis thaliana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3702	Cell suspensions		
MTBLS272	" ""Extracellular"""	Arabidopsis thaliana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3702	Cell suspensions		
MTBLS272	" ""Extracellular"""	Arabidopsis thaliana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3702	Cell suspensions		
MTBLS272	" ""Extracellular"""	Arabidopsis thaliana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3702	Cell suspensions		
MTBLS272	" ""Extracellular"""	Arabidopsis thaliana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3702	Cell suspensions		
MTBLS272	" ""Extracellular"""	Arabidopsis thaliana	NCBITAXON	http://purl.bioontology.org/ontology/NCBITAXON/3702	Cell suspensions		
